"time","coolingLoad","n","Mode","CT_c","CHP_c","CP_c","Chiller_c","Tset","Twb","valveOpen","Val9","Val10","StoragePumpSignal"
3585,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3590,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3595,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3600,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3605,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3610,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3615,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3620,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3625,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3630,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3635,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3640,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3645,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3650,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3655,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3660,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3665,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3670,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3675,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3680,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3685,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3690,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3695,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3700,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3705,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3710,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3715,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3720,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3725,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3730,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3735,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3740,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3745,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3750,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3755,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3760,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3765,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3770,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3775,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3780,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3785,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3790,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3795,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3800,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3805,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3810,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3815,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3820,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3825,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3830,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3835,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3840,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3845,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3850,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3855,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3860,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3865,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3870,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3875,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3880,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3885,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3890,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3895,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3900,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3905,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3910,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3915,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3920,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3925,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3930,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3935,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3940,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3945,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3950,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3955,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3960,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3965,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3970,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3975,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3980,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3985,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3990,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
3995,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4000,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4005,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4010,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4015,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4020,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4025,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4030,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4035,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4040,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4045,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4050,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4055,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4060,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4065,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4070,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4075,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4080,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4085,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4090,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4095,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4100,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4105,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4110,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4115,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4120,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4125,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4130,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4135,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4140,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4145,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4150,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4155,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4160,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4165,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4170,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4175,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4180,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4185,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4190,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4195,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4200,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4205,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4210,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4215,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4220,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4225,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4230,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4235,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4240,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4245,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4250,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4255,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4260,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4265,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4270,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4275,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4280,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4285,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4290,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4295,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4300,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4305,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4310,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4315,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4320,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4325,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4330,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4335,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4340,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4345,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4350,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4355,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4360,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4365,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4370,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4375,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4380,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4385,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4390,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4395,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4400,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4405,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4410,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4415,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4420,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4425,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4430,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4435,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4440,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4445,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4450,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4455,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4460,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4465,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4470,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4475,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4480,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4485,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4490,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4495,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4500,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4505,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4510,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4515,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4520,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4525,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4530,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4535,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4540,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4545,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4550,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4555,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4560,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4565,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4570,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4575,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4580,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4585,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4590,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4595,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4600,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4605,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4610,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4615,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4620,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4625,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4630,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4635,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4640,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4645,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4650,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4655,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4660,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4665,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4670,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4675,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4680,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4685,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4690,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4695,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4700,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4705,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4710,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4715,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4720,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4725,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4730,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4735,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4740,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4745,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4750,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4755,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4760,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4765,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4770,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4775,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4780,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4785,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4790,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4795,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4800,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4805,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4810,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4815,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4820,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4825,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4830,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4835,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4840,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4845,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4850,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4855,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4860,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4865,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4870,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4875,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4880,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4885,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4890,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4895,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4900,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4905,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4910,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4915,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4920,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4925,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4930,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4935,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4940,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4945,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4950,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4955,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4960,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4965,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4970,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4975,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4980,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4985,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4990,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
4995,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5000,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5005,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5010,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5015,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5020,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5025,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5030,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5035,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5040,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5045,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5050,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5055,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5060,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5065,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5070,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5075,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5080,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5085,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5090,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5095,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5100,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5105,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5110,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5115,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5120,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5125,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5130,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5135,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5140,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5145,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5150,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5155,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5160,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5165,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5170,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5175,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5180,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5185,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5190,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5195,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5200,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5205,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5210,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5215,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5220,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5225,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5230,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5235,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5240,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5245,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5250,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5255,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5260,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5265,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5270,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5275,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5280,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5285,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5290,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5295,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5300,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5305,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5310,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5315,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5320,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5325,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5330,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5335,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5340,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5345,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5350,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5355,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5360,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5365,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
